CMDLINE /usr/bin/python3 main.py
MEM 81.855469 1750779611.7760
MEM 81.855469 1750779611.8767
MEM 81.855469 1750779611.9774
MEM 81.855469 1750779612.0780
MEM 81.855469 1750779612.1787
MEM 81.855469 1750779612.2794
MEM 81.855469 1750779612.3801
MEM 81.855469 1750779612.4808
MEM 81.855469 1750779612.5814
MEM 81.855469 1750779612.6822
MEM 81.855469 1750779612.7829
MEM 81.855469 1750779612.8836
MEM 81.855469 1750779612.9842
MEM 81.855469 1750779613.0849
MEM 81.855469 1750779613.1856
MEM 81.855469 1750779613.2863
MEM 81.855469 1750779613.3870
MEM 81.855469 1750779613.4877
MEM 81.855469 1750779613.5883
MEM 81.855469 1750779613.6890
MEM 81.855469 1750779613.7897
MEM 81.855469 1750779613.8903
MEM 81.855469 1750779613.9910
MEM 81.855469 1750779614.0917
MEM 81.855469 1750779614.1923
MEM 81.855469 1750779614.2929
MEM 81.855469 1750779614.3936
MEM 81.855469 1750779614.4943
MEM 81.855469 1750779614.5950
MEM 81.855469 1750779614.6957
MEM 81.855469 1750779614.7963
MEM 81.855469 1750779614.8970
MEM 81.855469 1750779614.9977
MEM 81.855469 1750779615.0983
MEM 81.855469 1750779615.1990
MEM 81.855469 1750779615.2997
MEM 81.855469 1750779615.4003
MEM 81.855469 1750779615.5010
MEM 81.855469 1750779615.6017
MEM 81.855469 1750779615.7024
MEM 81.855469 1750779615.8030
MEM 81.855469 1750779615.9037
MEM 81.855469 1750779616.0044
MEM 81.855469 1750779616.1051
MEM 81.855469 1750779616.2057
MEM 81.855469 1750779616.3063
MEM 81.855469 1750779616.4069
MEM 81.855469 1750779616.5074
MEM 81.855469 1750779616.6097
MEM 81.855469 1750779616.7106
MEM 81.855469 1750779616.8107
MEM 81.855469 1750779616.9112
MEM 81.855469 1750779617.0119
MEM 81.855469 1750779617.1126
MEM 81.855469 1750779617.2131
MEM 81.855469 1750779617.3136
MEM 81.855469 1750779617.4142
MEM 81.855469 1750779617.5149
MEM 81.855469 1750779617.6157
MEM 81.855469 1750779617.7163
MEM 81.855469 1750779617.8170
MEM 81.855469 1750779617.9177
MEM 81.855469 1750779618.0183
MEM 81.855469 1750779618.1190
MEM 81.855469 1750779618.2197
MEM 81.855469 1750779618.3203
MEM 81.855469 1750779618.4210
MEM 81.855469 1750779618.5217
MEM 81.855469 1750779618.6223
MEM 81.855469 1750779618.7230
MEM 81.855469 1750779618.8237
MEM 81.855469 1750779618.9243
MEM 81.855469 1750779619.0250
MEM 81.855469 1750779619.1257
MEM 81.855469 1750779619.2263
MEM 81.855469 1750779619.3270
MEM 81.855469 1750779619.4277
MEM 81.855469 1750779619.5283
MEM 81.855469 1750779619.6290
MEM 81.855469 1750779619.7296
MEM 81.855469 1750779619.8303
MEM 81.855469 1750779619.9310
MEM 81.855469 1750779620.0317
MEM 81.855469 1750779620.1324
MEM 81.855469 1750779620.2330
MEM 81.855469 1750779620.3337
MEM 81.855469 1750779620.4344
MEM 81.855469 1750779620.5351
MEM 81.855469 1750779620.6358
MEM 81.855469 1750779620.7364
MEM 81.855469 1750779620.8371
MEM 81.855469 1750779620.9378
MEM 81.855469 1750779621.0385
MEM 81.855469 1750779621.1391
MEM 81.855469 1750779621.2399
MEM 81.855469 1750779621.3405
MEM 81.855469 1750779621.4412
MEM 81.855469 1750779621.5419
MEM 81.855469 1750779621.6426
MEM 81.855469 1750779621.7432
MEM 81.855469 1750779621.8439
MEM 81.855469 1750779621.9445
MEM 81.855469 1750779622.0452
MEM 81.855469 1750779622.1459
MEM 81.855469 1750779622.2466
MEM 81.855469 1750779622.3472
MEM 81.855469 1750779622.4479
MEM 81.855469 1750779622.5486
MEM 81.855469 1750779622.6492
MEM 81.855469 1750779622.7499
MEM 81.855469 1750779622.8505
MEM 81.855469 1750779622.9513
MEM 81.855469 1750779623.0520
MEM 81.855469 1750779623.1527
MEM 81.855469 1750779623.2534
MEM 81.855469 1750779623.3540
MEM 81.855469 1750779623.4547
MEM 81.855469 1750779623.5554
MEM 81.855469 1750779623.6560
MEM 81.855469 1750779623.7567
MEM 81.855469 1750779623.8573
MEM 81.855469 1750779623.9580
MEM 81.855469 1750779624.0587
MEM 81.855469 1750779624.1594
MEM 81.855469 1750779624.2600
MEM 81.855469 1750779624.3607
MEM 81.855469 1750779624.4613
MEM 81.855469 1750779624.5620
MEM 81.855469 1750779624.6627
MEM 81.855469 1750779624.7633
MEM 81.855469 1750779624.8640
MEM 81.855469 1750779624.9647
MEM 81.855469 1750779625.0654
MEM 81.855469 1750779625.1661
MEM 81.855469 1750779625.2668
MEM 81.855469 1750779625.3674
MEM 81.855469 1750779625.4680
MEM 81.855469 1750779625.5687
MEM 81.855469 1750779625.6694
MEM 81.855469 1750779625.7701
MEM 81.855469 1750779625.8708
MEM 81.855469 1750779625.9714
MEM 81.855469 1750779626.0721
MEM 81.855469 1750779626.1728
MEM 81.855469 1750779626.2734
MEM 81.855469 1750779626.3741
MEM 81.855469 1750779626.4748
MEM 81.855469 1750779626.5754
MEM 81.855469 1750779626.6761
MEM 81.855469 1750779626.7768
MEM 81.855469 1750779626.8775
MEM 81.855469 1750779626.9780
MEM 81.855469 1750779627.0787
MEM 81.855469 1750779627.1794
MEM 81.855469 1750779627.2800
MEM 81.855469 1750779627.3807
MEM 81.855469 1750779627.4814
MEM 81.855469 1750779627.5821
MEM 81.855469 1750779627.6827
MEM 81.855469 1750779627.7834
MEM 81.855469 1750779627.8840
MEM 81.855469 1750779627.9847
MEM 81.855469 1750779628.0854
MEM 81.855469 1750779628.1861
MEM 81.855469 1750779628.2867
MEM 81.855469 1750779628.3873
MEM 81.855469 1750779628.4879
MEM 81.855469 1750779628.5885
MEM 81.855469 1750779628.6890
MEM 81.855469 1750779628.7896
MEM 81.855469 1750779628.8902
MEM 81.855469 1750779628.9909
MEM 81.855469 1750779629.0917
MEM 81.855469 1750779629.1923
MEM 81.855469 1750779629.2930
MEM 81.855469 1750779629.3937
MEM 81.855469 1750779629.4943
MEM 81.855469 1750779629.5950
MEM 81.855469 1750779629.6957
MEM 81.855469 1750779629.7964
MEM 81.855469 1750779629.8970
MEM 81.855469 1750779629.9977
MEM 81.855469 1750779630.0984
MEM 81.855469 1750779630.1990
MEM 81.855469 1750779630.2997
MEM 81.855469 1750779630.4004
MEM 81.855469 1750779630.5010
MEM 81.855469 1750779630.6016
MEM 81.855469 1750779630.7022
MEM 81.855469 1750779630.8028
MEM 81.855469 1750779630.9035
MEM 81.855469 1750779631.0041
MEM 81.855469 1750779631.1048
MEM 81.855469 1750779631.2055
MEM 81.855469 1750779631.3061
MEM 81.855469 1750779631.4068
MEM 81.855469 1750779631.5075
MEM 81.855469 1750779631.6081
MEM 81.855469 1750779631.7090
MEM 81.855469 1750779631.8111
MEM 81.855469 1750779631.9117
MEM 81.855469 1750779632.0128
MEM 81.855469 1750779632.1131
MEM 81.855469 1750779632.2135
MEM 81.855469 1750779632.3141
MEM 81.855469 1750779632.4148
MEM 81.855469 1750779632.5154
MEM 81.855469 1750779632.6159
MEM 81.855469 1750779632.7163
MEM 81.855469 1750779632.8170
MEM 81.855469 1750779632.9177
MEM 81.855469 1750779633.0184
MEM 81.855469 1750779633.1190
MEM 81.855469 1750779633.2198
MEM 81.855469 1750779633.3205
MEM 81.855469 1750779633.4211
MEM 81.855469 1750779633.5218
MEM 81.855469 1750779633.6225
MEM 81.855469 1750779633.7232
MEM 81.855469 1750779633.8239
MEM 81.855469 1750779633.9246
MEM 81.855469 1750779634.0252
MEM 81.855469 1750779634.1259
MEM 81.855469 1750779634.2266
MEM 81.855469 1750779634.3272
MEM 81.855469 1750779634.4279
MEM 81.855469 1750779634.5286
MEM 81.855469 1750779634.6293
MEM 81.855469 1750779634.7299
MEM 81.855469 1750779634.8306
MEM 81.855469 1750779634.9313
MEM 81.855469 1750779635.0320
MEM 81.855469 1750779635.1327
MEM 81.855469 1750779635.2333
MEM 81.855469 1750779635.3340
MEM 81.855469 1750779635.4347
MEM 81.855469 1750779635.5354
MEM 81.855469 1750779635.6361
MEM 81.855469 1750779635.7368
MEM 81.855469 1750779635.8374
MEM 81.855469 1750779635.9381
MEM 81.855469 1750779636.0388
MEM 81.855469 1750779636.1394
MEM 81.855469 1750779636.2401
MEM 81.855469 1750779636.3408
MEM 81.855469 1750779636.4414
MEM 81.855469 1750779636.5420
MEM 81.855469 1750779636.6427
MEM 81.855469 1750779636.7434
MEM 81.855469 1750779636.8441
MEM 81.855469 1750779636.9447
MEM 81.855469 1750779637.0454
MEM 81.855469 1750779637.1461
MEM 81.855469 1750779637.2468
MEM 81.855469 1750779637.3474
MEM 81.855469 1750779637.4481
MEM 81.855469 1750779637.5488
MEM 81.855469 1750779637.6495
MEM 81.855469 1750779637.7501
MEM 81.855469 1750779637.8508
MEM 81.855469 1750779637.9515
MEM 81.855469 1750779638.0522
MEM 81.855469 1750779638.1529
MEM 81.855469 1750779638.2536
MEM 81.855469 1750779638.3543
MEM 81.855469 1750779638.4550
MEM 81.855469 1750779638.5557
MEM 81.855469 1750779638.6564
MEM 81.855469 1750779638.7570
MEM 81.855469 1750779638.8577
MEM 81.855469 1750779638.9584
MEM 81.855469 1750779639.0590
MEM 81.855469 1750779639.1597
MEM 81.855469 1750779639.2604
MEM 81.855469 1750779639.3611
MEM 81.855469 1750779639.4618
MEM 81.855469 1750779639.5625
MEM 81.855469 1750779639.6631
MEM 81.855469 1750779639.7638
MEM 81.855469 1750779639.8645
MEM 81.855469 1750779639.9652
MEM 81.855469 1750779640.0659
MEM 81.855469 1750779640.1666
MEM 81.855469 1750779640.2673
MEM 81.855469 1750779640.3680
MEM 81.855469 1750779640.4687
MEM 81.855469 1750779640.5694
MEM 81.855469 1750779640.6701
MEM 81.855469 1750779640.7707
MEM 81.855469 1750779640.8714
MEM 81.855469 1750779640.9721
MEM 81.855469 1750779641.0728
MEM 81.855469 1750779641.1734
MEM 81.855469 1750779641.2741
MEM 81.855469 1750779641.3748
MEM 81.855469 1750779641.4754
MEM 81.855469 1750779641.5761
MEM 81.855469 1750779641.6768
MEM 81.855469 1750779641.7775
MEM 81.855469 1750779641.8781
MEM 81.855469 1750779641.9788
MEM 81.855469 1750779642.0795
MEM 81.855469 1750779642.1802
MEM 81.855469 1750779642.2808
MEM 81.855469 1750779642.3815
MEM 81.855469 1750779642.4820
MEM 81.855469 1750779642.5827
MEM 81.855469 1750779642.6833
MEM 81.855469 1750779642.7839
MEM 81.855469 1750779642.8846
MEM 81.855469 1750779642.9852
MEM 81.855469 1750779643.0859
MEM 81.855469 1750779643.1866
MEM 81.855469 1750779643.2872
MEM 81.855469 1750779643.3880
MEM 81.855469 1750779643.4888
MEM 81.855469 1750779643.5896
MEM 81.855469 1750779643.6902
MEM 81.855469 1750779643.7910
MEM 81.855469 1750779643.8917
MEM 81.855469 1750779643.9924
MEM 81.855469 1750779644.0930
MEM 81.855469 1750779644.1937
MEM 81.855469 1750779644.2944
MEM 81.855469 1750779644.3950
MEM 81.855469 1750779644.4958
MEM 81.855469 1750779644.5964
MEM 81.855469 1750779644.6971
MEM 81.855469 1750779644.7978
MEM 81.855469 1750779644.8985
MEM 81.855469 1750779644.9992
MEM 81.855469 1750779645.0999
MEM 81.855469 1750779645.2006
MEM 81.855469 1750779645.3012
MEM 81.855469 1750779645.4019
MEM 81.855469 1750779645.5027
MEM 81.855469 1750779645.6033
MEM 81.855469 1750779645.7040
MEM 81.855469 1750779645.8047
MEM 81.855469 1750779645.9055
MEM 81.855469 1750779646.0060
MEM 81.855469 1750779646.1068
MEM 81.855469 1750779646.2074
MEM 81.855469 1750779646.3081
MEM 81.855469 1750779646.4088
MEM 81.855469 1750779646.5095
MEM 81.855469 1750779646.6102
MEM 81.855469 1750779646.7131
MEM 81.855469 1750779646.8139
MEM 81.855469 1750779646.9146
MEM 81.855469 1750779647.0158
MEM 81.855469 1750779647.1162
MEM 81.855469 1750779647.2165
MEM 81.855469 1750779647.3167
MEM 81.855469 1750779647.4170
MEM 81.855469 1750779647.5173
MEM 81.855469 1750779647.6178
MEM 81.855469 1750779647.7185
MEM 81.855469 1750779647.8191
MEM 81.855469 1750779647.9197
MEM 81.855469 1750779648.0204
MEM 81.855469 1750779648.1210
MEM 81.855469 1750779648.2217
MEM 81.855469 1750779648.3224
MEM 81.855469 1750779648.4231
MEM 81.855469 1750779648.5237
MEM 81.855469 1750779648.6244
MEM 81.855469 1750779648.7250
MEM 81.855469 1750779648.8257
MEM 81.855469 1750779648.9264
MEM 81.855469 1750779649.0270
MEM 81.855469 1750779649.1277
MEM 81.855469 1750779649.2284
MEM 81.855469 1750779649.3291
MEM 81.855469 1750779649.4298
MEM 81.855469 1750779649.5304
MEM 81.855469 1750779649.6311
MEM 81.855469 1750779649.7318
MEM 81.855469 1750779649.8325
MEM 81.855469 1750779649.9330
MEM 81.855469 1750779650.0338
MEM 81.855469 1750779650.1344
MEM 81.855469 1750779650.2351
MEM 81.855469 1750779650.3357
MEM 81.855469 1750779650.4364
MEM 81.855469 1750779650.5370
MEM 81.855469 1750779650.6377
MEM 81.855469 1750779650.7384
MEM 81.855469 1750779650.8391
MEM 81.855469 1750779650.9398
MEM 81.855469 1750779651.0404
MEM 81.855469 1750779651.1411
MEM 81.855469 1750779651.2418
MEM 81.855469 1750779651.3425
MEM 81.855469 1750779651.4431
MEM 81.855469 1750779651.5438
MEM 81.855469 1750779651.6444
MEM 81.855469 1750779651.7450
MEM 81.855469 1750779651.8457
MEM 81.855469 1750779651.9464
MEM 81.855469 1750779652.0471
MEM 81.855469 1750779652.1478
MEM 81.855469 1750779652.2484
MEM 81.855469 1750779652.3491
MEM 81.855469 1750779652.4497
MEM 81.855469 1750779652.5504
MEM 81.855469 1750779652.6511
MEM 81.855469 1750779652.7518
MEM 81.855469 1750779652.8525
MEM 81.855469 1750779652.9531
MEM 81.855469 1750779653.0538
MEM 81.855469 1750779653.1545
MEM 81.855469 1750779653.2552
MEM 81.855469 1750779653.3558
MEM 81.855469 1750779653.4565
MEM 81.855469 1750779653.5572
MEM 81.855469 1750779653.6579
MEM 81.855469 1750779653.7587
MEM 81.855469 1750779653.8594
MEM 81.855469 1750779653.9600
MEM 81.855469 1750779654.0607
MEM 81.855469 1750779654.1614
MEM 81.855469 1750779654.2620
MEM 81.855469 1750779654.3628
MEM 81.855469 1750779654.4634
MEM 81.855469 1750779654.5641
MEM 81.855469 1750779654.6648
MEM 81.855469 1750779654.7655
MEM 81.855469 1750779654.8662
MEM 81.855469 1750779654.9668
MEM 81.855469 1750779655.0675
MEM 81.855469 1750779655.1682
MEM 81.855469 1750779655.2689
MEM 81.855469 1750779655.3695
MEM 81.855469 1750779655.4701
MEM 81.855469 1750779655.5707
MEM 81.855469 1750779655.6713
MEM 81.855469 1750779655.7720
MEM 81.855469 1750779655.8727
MEM 81.855469 1750779655.9734
MEM 81.855469 1750779656.0740
MEM 81.855469 1750779656.1747
MEM 81.855469 1750779656.2754
MEM 81.855469 1750779656.3760
MEM 81.855469 1750779656.4766
MEM 81.855469 1750779656.5772
MEM 81.855469 1750779656.6776
MEM 81.855469 1750779656.7783
MEM 81.855469 1750779656.8790
MEM 81.855469 1750779656.9797
MEM 81.855469 1750779657.0804
MEM 81.855469 1750779657.1810
MEM 81.855469 1750779657.2818
MEM 81.855469 1750779657.3823
MEM 81.855469 1750779657.4830
MEM 81.855469 1750779657.5837
MEM 81.855469 1750779657.6844
MEM 81.855469 1750779657.7851
MEM 81.855469 1750779657.8858
MEM 81.855469 1750779657.9865
MEM 81.855469 1750779658.0872
MEM 81.855469 1750779658.1879
MEM 81.855469 1750779658.2886
MEM 81.855469 1750779658.3893
MEM 81.855469 1750779658.4900
MEM 81.855469 1750779658.5907
MEM 81.855469 1750779658.6914
MEM 81.855469 1750779658.7921
MEM 81.855469 1750779658.8928
MEM 81.855469 1750779658.9935
MEM 81.855469 1750779659.0941
MEM 81.855469 1750779659.1948
MEM 81.855469 1750779659.2955
MEM 81.855469 1750779659.3962
MEM 81.855469 1750779659.4969
MEM 81.855469 1750779659.5976
MEM 81.855469 1750779659.6983
MEM 81.855469 1750779659.7990
MEM 81.855469 1750779659.8997
MEM 81.855469 1750779660.0003
MEM 81.855469 1750779660.1010
MEM 81.855469 1750779660.2017
MEM 81.855469 1750779660.3024
MEM 81.855469 1750779660.4031
MEM 81.855469 1750779660.5038
MEM 81.855469 1750779660.6044
MEM 81.855469 1750779660.7051
MEM 81.855469 1750779660.8058
MEM 81.855469 1750779660.9065
MEM 81.855469 1750779661.0072
MEM 81.855469 1750779661.1079
MEM 81.855469 1750779661.2086
MEM 81.855469 1750779661.3093
MEM 81.855469 1750779661.4099
MEM 81.855469 1750779661.5106
MEM 81.855469 1750779661.6111
MEM 81.855469 1750779661.7117
MEM 81.855469 1750779661.8130
MEM 81.855469 1750779661.9135
MEM 81.855469 1750779662.0145
MEM 81.855469 1750779662.1148
MEM 81.855469 1750779662.2152
MEM 81.855469 1750779662.3159
MEM 81.855469 1750779662.4164
MEM 81.855469 1750779662.5170
MEM 81.855469 1750779662.6176
MEM 81.855469 1750779662.7179
MEM 81.855469 1750779662.8186
MEM 81.855469 1750779662.9192
MEM 81.855469 1750779663.0198
MEM 81.855469 1750779663.1205
MEM 81.855469 1750779663.2210
MEM 81.855469 1750779663.3216
MEM 81.855469 1750779663.4222
MEM 81.855469 1750779663.5229
MEM 81.855469 1750779663.6236
MEM 81.855469 1750779663.7242
MEM 81.855469 1750779663.8248
MEM 81.855469 1750779663.9255
MEM 81.855469 1750779664.0261
MEM 81.855469 1750779664.1268
MEM 81.855469 1750779664.2275
MEM 81.855469 1750779664.3281
MEM 81.855469 1750779664.4288
MEM 81.855469 1750779664.5295
MEM 81.855469 1750779664.6301
MEM 81.855469 1750779664.7309
MEM 81.855469 1750779664.8316
MEM 81.855469 1750779664.9322
MEM 81.855469 1750779665.0329
MEM 81.855469 1750779665.1336
MEM 81.855469 1750779665.2342
MEM 81.855469 1750779665.3349
MEM 81.855469 1750779665.4357
MEM 81.855469 1750779665.5363
MEM 81.855469 1750779665.6371
MEM 81.855469 1750779665.7377
MEM 81.855469 1750779665.8384
MEM 81.855469 1750779665.9390
MEM 81.855469 1750779666.0396
MEM 81.855469 1750779666.1402
MEM 81.855469 1750779666.2409
MEM 81.855469 1750779666.3416
MEM 81.855469 1750779666.4422
MEM 81.855469 1750779666.5428
MEM 81.855469 1750779666.6435
MEM 81.855469 1750779666.7441
MEM 81.855469 1750779666.8448
MEM 81.855469 1750779666.9456
MEM 81.855469 1750779667.0462
MEM 81.855469 1750779667.1469
MEM 81.855469 1750779667.2475
MEM 81.855469 1750779667.3480
MEM 81.855469 1750779667.4487
MEM 81.855469 1750779667.5493
MEM 81.855469 1750779667.6499
MEM 81.855469 1750779667.7506
MEM 81.855469 1750779667.8512
MEM 81.855469 1750779667.9519
MEM 81.855469 1750779668.0527
MEM 81.855469 1750779668.1533
MEM 81.855469 1750779668.2540
MEM 81.855469 1750779668.3547
MEM 81.855469 1750779668.4554
MEM 81.855469 1750779668.5561
MEM 81.855469 1750779668.6567
MEM 81.855469 1750779668.7574
MEM 81.855469 1750779668.8581
MEM 81.855469 1750779668.9587
MEM 81.855469 1750779669.0594
MEM 81.855469 1750779669.1601
MEM 81.855469 1750779669.2608
MEM 81.855469 1750779669.3614
MEM 81.855469 1750779669.4621
MEM 81.855469 1750779669.5628
MEM 81.855469 1750779669.6635
MEM 81.855469 1750779669.7641
MEM 81.855469 1750779669.8647
MEM 81.855469 1750779669.9654
MEM 81.855469 1750779670.0661
MEM 81.855469 1750779670.1668
MEM 81.855469 1750779670.2675
MEM 81.855469 1750779670.3681
MEM 81.855469 1750779670.4688
MEM 81.855469 1750779670.5695
MEM 81.855469 1750779670.6701
MEM 81.855469 1750779670.7708
MEM 81.855469 1750779670.8715
MEM 81.855469 1750779670.9721
MEM 81.855469 1750779671.0728
MEM 81.855469 1750779671.1734
MEM 81.855469 1750779671.2741
MEM 81.855469 1750779671.3747
MEM 81.855469 1750779671.4754
MEM 81.855469 1750779671.5761
MEM 81.855469 1750779671.6768
MEM 81.855469 1750779671.7774
MEM 81.855469 1750779671.8781
MEM 81.855469 1750779671.9788
MEM 81.855469 1750779672.0795
MEM 81.855469 1750779672.1801
MEM 81.855469 1750779672.2808
MEM 81.855469 1750779672.3815
MEM 81.855469 1750779672.4822
MEM 81.855469 1750779672.5829
MEM 81.855469 1750779672.6836
MEM 81.855469 1750779672.7843
MEM 81.855469 1750779672.8850
MEM 81.855469 1750779672.9857
MEM 81.855469 1750779673.0864
MEM 81.855469 1750779673.1870
MEM 81.855469 1750779673.2878
MEM 81.855469 1750779673.3884
MEM 81.855469 1750779673.4891
MEM 81.855469 1750779673.5898
MEM 81.855469 1750779673.6904
MEM 81.855469 1750779673.7911
MEM 81.855469 1750779673.8918
MEM 81.855469 1750779673.9925
MEM 81.855469 1750779674.0932
MEM 81.855469 1750779674.1939
MEM 81.855469 1750779674.2946
MEM 81.855469 1750779674.3952
MEM 81.855469 1750779674.4959
MEM 81.855469 1750779674.5966
MEM 81.855469 1750779674.6973
MEM 81.855469 1750779674.7980
MEM 81.855469 1750779674.8987
MEM 81.855469 1750779674.9993
MEM 81.855469 1750779675.1000
MEM 81.855469 1750779675.2007
MEM 81.855469 1750779675.3013
MEM 81.855469 1750779675.4020
MEM 81.855469 1750779675.5027
MEM 81.855469 1750779675.6034
MEM 81.855469 1750779675.7041
MEM 81.855469 1750779675.8048
MEM 81.855469 1750779675.9054
MEM 81.855469 1750779676.0061
MEM 81.855469 1750779676.1068
MEM 81.855469 1750779676.2075
MEM 81.855469 1750779676.3081
MEM 81.855469 1750779676.4088
MEM 81.855469 1750779676.5094
MEM 81.855469 1750779676.6100
MEM 81.855469 1750779676.7105
MEM 81.855469 1750779676.8115
MEM 81.855469 1750779676.9119
MEM 81.855469 1750779677.0127
MEM 81.855469 1750779677.1130
MEM 81.855469 1750779677.2137
MEM 81.855469 1750779677.3143
MEM 81.855469 1750779677.4151
MEM 81.855469 1750779677.5158
MEM 81.855469 1750779677.6165
MEM 81.855469 1750779677.7171
MEM 81.855469 1750779677.8177
MEM 81.855469 1750779677.9183
MEM 81.855469 1750779678.0191
MEM 81.855469 1750779678.1199
MEM 81.855469 1750779678.2206
MEM 81.855469 1750779678.3212
MEM 81.855469 1750779678.4219
MEM 81.855469 1750779678.5227
MEM 81.855469 1750779678.6233
MEM 81.855469 1750779678.7240
MEM 81.855469 1750779678.8246
MEM 81.855469 1750779678.9253
MEM 81.855469 1750779679.0261
MEM 81.855469 1750779679.1268
MEM 81.855469 1750779679.2274
MEM 81.855469 1750779679.3280
MEM 81.855469 1750779679.4288
MEM 81.855469 1750779679.5294
MEM 81.855469 1750779679.6301
MEM 81.855469 1750779679.7308
MEM 81.855469 1750779679.8315
MEM 81.855469 1750779679.9321
MEM 81.855469 1750779680.0327
MEM 81.855469 1750779680.1334
MEM 81.855469 1750779680.2340
MEM 81.855469 1750779680.3347
MEM 81.855469 1750779680.4354
MEM 81.855469 1750779680.5361
MEM 81.855469 1750779680.6367
MEM 81.855469 1750779680.7374
MEM 81.855469 1750779680.8380
MEM 81.855469 1750779680.9387
MEM 81.855469 1750779681.0393
MEM 81.855469 1750779681.1400
MEM 81.855469 1750779681.2407
MEM 81.855469 1750779681.3413
MEM 81.855469 1750779681.4419
MEM 81.855469 1750779681.5426
MEM 81.855469 1750779681.6432
MEM 81.855469 1750779681.7436
MEM 81.855469 1750779681.8442
MEM 81.855469 1750779681.9448
MEM 81.855469 1750779682.0454
MEM 81.855469 1750779682.1458
MEM 81.855469 1750779682.2464
MEM 81.855469 1750779682.3470
MEM 81.855469 1750779682.4476
MEM 81.855469 1750779682.5483
MEM 81.855469 1750779682.6492
MEM 81.855469 1750779682.7500
MEM 81.855469 1750779682.8508
MEM 81.855469 1750779682.9514
MEM 81.855469 1750779683.0522
MEM 81.855469 1750779683.1529
MEM 81.855469 1750779683.2537
MEM 81.855469 1750779683.3543
MEM 81.855469 1750779683.4549
MEM 81.855469 1750779683.5556
MEM 81.855469 1750779683.6562
MEM 81.855469 1750779683.7565
MEM 81.855469 1750779683.8569
MEM 81.855469 1750779683.9576
MEM 81.855469 1750779684.0582
MEM 81.855469 1750779684.1588
MEM 81.855469 1750779684.2594
MEM 81.855469 1750779684.3597
MEM 81.855469 1750779684.4601
MEM 81.855469 1750779684.5605
MEM 81.855469 1750779684.6611
MEM 81.855469 1750779684.7617
MEM 81.855469 1750779684.8626
MEM 81.855469 1750779684.9632
MEM 81.855469 1750779685.0638
MEM 81.855469 1750779685.1644
MEM 81.855469 1750779685.2651
MEM 81.855469 1750779685.3657
MEM 81.855469 1750779685.4664
MEM 81.855469 1750779685.5670
MEM 81.855469 1750779685.6677
MEM 81.855469 1750779685.7684
MEM 81.855469 1750779685.8691
MEM 81.855469 1750779685.9699
MEM 81.855469 1750779686.0706
MEM 81.855469 1750779686.1712
MEM 81.855469 1750779686.2719
MEM 81.855469 1750779686.3726
MEM 81.855469 1750779686.4731
MEM 81.855469 1750779686.5738
MEM 81.855469 1750779686.6744
MEM 81.855469 1750779686.7751
MEM 81.855469 1750779686.8757
MEM 81.855469 1750779686.9763
MEM 81.855469 1750779687.0771
MEM 81.855469 1750779687.1779
MEM 81.855469 1750779687.2785
MEM 81.855469 1750779687.3793
MEM 81.855469 1750779687.4800
MEM 81.855469 1750779687.5807
MEM 81.855469 1750779687.6814
MEM 81.855469 1750779687.7821
MEM 81.855469 1750779687.8829
MEM 81.855469 1750779687.9835
MEM 81.855469 1750779688.0842
MEM 81.855469 1750779688.1850
MEM 81.855469 1750779688.2857
MEM 81.855469 1750779688.3863
MEM 81.855469 1750779688.4870
MEM 81.855469 1750779688.5878
MEM 81.855469 1750779688.6885
MEM 81.855469 1750779688.7891
MEM 81.855469 1750779688.8898
MEM 81.855469 1750779688.9905
MEM 81.855469 1750779689.0911
MEM 81.855469 1750779689.1918
MEM 81.855469 1750779689.2926
MEM 81.855469 1750779689.3932
MEM 81.855469 1750779689.4939
MEM 81.855469 1750779689.5946
MEM 81.855469 1750779689.6953
MEM 81.855469 1750779689.7959
MEM 81.855469 1750779689.8966
MEM 81.855469 1750779689.9973
MEM 81.855469 1750779690.0979
MEM 81.855469 1750779690.1987
MEM 81.855469 1750779690.2994
MEM 81.855469 1750779690.4002
MEM 81.855469 1750779690.5009
MEM 81.855469 1750779690.6016
MEM 81.855469 1750779690.7022
MEM 81.855469 1750779690.8029
MEM 81.855469 1750779690.9036
MEM 81.855469 1750779691.0041
MEM 81.855469 1750779691.1048
MEM 81.855469 1750779691.2053
MEM 81.855469 1750779691.3060
MEM 81.855469 1750779691.4067
MEM 81.855469 1750779691.5074
MEM 81.855469 1750779691.6081
MEM 81.855469 1750779691.7088
MEM 81.855469 1750779691.8095
MEM 81.855469 1750779691.9101
MEM 81.855469 1750779692.0108
MEM 81.855469 1750779692.1119
MEM 81.855469 1750779692.2123
MEM 81.855469 1750779692.3129
MEM 81.855469 1750779692.4132
MEM 81.855469 1750779692.5135
MEM 81.855469 1750779692.6137
MEM 81.855469 1750779692.7140
MEM 81.855469 1750779692.8147
MEM 81.855469 1750779692.9154
MEM 81.855469 1750779693.0160
MEM 81.855469 1750779693.1167
MEM 81.855469 1750779693.2172
MEM 81.855469 1750779693.3179
MEM 81.855469 1750779693.4185
MEM 81.855469 1750779693.5193
MEM 81.855469 1750779693.6200
MEM 81.855469 1750779693.7207
MEM 81.855469 1750779693.8214
MEM 81.855469 1750779693.9221
MEM 81.855469 1750779694.0228
MEM 81.855469 1750779694.1234
MEM 81.855469 1750779694.2239
MEM 81.855469 1750779694.3242
MEM 81.855469 1750779694.4246
